genome,label,AA,AA_rate,CBM,CBM_rate,CE,CE_rate,GH,GH_rate,GT,GT_rate,PL,PL_rate,gene_count,membrane,membrane_rate,pfam_annotated,pfam_annotated_rate,protease,protease_rate,secreted,secreted_rate,total_cazyme,total_cazyme_rate
Penicillium_hordei_IBT_12815,Terrestrial,-0.01589832681415444,0.014335839671780563,-0.055372740656921444,-0.04210891106233311,-0.05250300948974744,-0.028473987104734384,-0.02517337299054764,-0.010917507156333158,-0.11087482023808802,-0.13817423888860833,0.014730106826732094,-0.037708150917065066,0.02852286822469752,0.04180401825532205,-0.32036109440907495,0.0498104361080383,0.3824154670137388,-0.05311336516301668,-0.18230184043558317,0.11843757030939103,0.03548890449329584,-0.026355001480840388,-0.01674050723687933
Penicillium_italicum_GL-Gan1,Terrestrial,0.11732791434896482,0.08868242295523597,-0.14975809274387472,-0.059146980778023474,-0.34418627467918134,-0.10038730489617877,0.10979875187240387,0.15242355558555878,0.04588905837196931,-0.3510074831896167,-0.006617874167257718,-0.01568526780525747,-0.07485160155498259,-0.18096203580765982,-0.08885461081328608,-0.11469436287240836,0.4250361224394869,0.11750660731718646,0.08242903536861536,-0.592951361601373,-0.49914060973835767,0.09738280877044718,0.18134668308330165
Penicillium_janthinellum_NRRL_35451,Terrestrial,-0.01589832681415444,-0.11503055660947202,0.38509225489658205,0.24481374681544243,0.10954323814991737,0.0459833681056878,-0.1751423974783612,-0.5514075029448403,0.0031352736604329137,-0.03167079626542346,0.025404095845705084,-0.09086979656734624,-0.012484569577329567,-0.0476004198224829,-0.25625079480583,-0.018596248825555623,0.08571125151337422,0.035356247236737436,0.258555295364629,0.0629145347029092,0.19559381894980304,-0.10499212853467171,-0.5959417594390913
Penicillium_lagena_IBT_129212,Terrestrial,0.11732791434896482,0.2782977202172997,-0.21268166558877397,-0.12171281943535049,-0.08491226200814767,-0.024150049428979598,-0.18799687826061953,-0.5887241685448934,0.07439158341931339,0.22006507514587742,-0.006617874167257718,0.011249845390286301,-0.012335722121173892,-0.05207063857189941,-0.34171001667478323,-0.011135999510508617,0.800876310413572,-0.10050778952959799,-2.001964024113124,-0.09671420417887322,-0.05223002938630753,-0.08070713199657298,-0.4716274134808075
Penicillium_lividum_IBT_13676,Terrestrial,-0.1491245502478819,-0.3679881884581012,0.16485975711983028,0.08676824762033979,-0.08491226200814767,-0.0380319510320526,-0.07444890551617062,-0.15665012011068527,0.06014032089564135,0.4026892110162091,0.0040561163297371874,-0.007357802953044418,0.024578414067596793,0.035098686626226464,-0.2827852749346614,0.03767172887810667,-0.16368530444719165,-0.04679410370891355,-0.1767459127225256,0.14966928882785935,0.10337666947249147,-0.05757856193101015,-0.18281622662009533
Penicillium_longicatenatum_IBT_33135,Terrestrial,-0.13136104709228133,-0.33793844046849725,0.25924510920678356,0.1450642463231481,0.01231548900540587,-0.0027345386132251927,-0.14086376054342975,-0.3564268512917133,0.031637798135881044,0.2742438331377986,0.014730106826732094,-0.04190461969126647,0.019071062307066407,0.009022391602704882,-0.5121620336712458,0.032361040138375194,0.1588959475715403,-0.07207113582312902,-0.7095441410706754,0.39258257693276555,0.49283496764696816,-0.0934278435018903,-0.3806002504196802
Penicillium_maclennaniae_IBT_15551,Terrestrial,0.24167238915979064,0.4634678734990173,-0.244143444830828,-0.1196167876593509,0.07713398936960122,0.07630313217819748,0.10122909263867101,0.09340940339031586,0.031637798135881044,-0.514026510963935,-0.03863984713626435,0.09443247189292892,-0.08720592531939513,-0.2338596722436897,-0.5869190825126094,-0.12936196311527268,0.9939982536903036,0.08591031831626689,-0.8655834738148511,-0.5756004208242205,-0.3964479653974583,0.08813138345187836,0.07087059060389626
Penicillium_macrosclerotiorum_IBT_26536,Terrestrial,-0.0070165774525281326,-0.11920010178742686,-0.08683452707937106,-0.04078968488869545,-0.020093760709431294,0.003259296506305161,-0.03588545106688418,-0.16579635441838692,0.06014032089564135,0.10781699687178684,0.0040561163297371874,-0.02687315050225458,-0.021489834498903515,-0.09900797399545178,-0.8142232934803574,-0.027953171145279447,0.5845352348864966,0.0037599593776676174,-0.49980349388276024,-0.12100552964008467,-0.035962073076514806,-0.020572860656734877,-0.20858799929931
Penicillium_majusculum_IBT_35410,Terrestrial,-0.07807056126466871,-0.09344083107348711,-0.023910952439372937,-0.03226181383985121,0.14195248693023352,0.027911088899634034,-0.03802786587531739,-8.269293175273741e-05,-0.12512608276176004,-0.049573943642960513,0.025404095845705084,-0.05991809470466349,0.04906380070526231,0.14536416422781948,0.6002070090924713,0.0758580851955545,-0.22224171480116545,-0.08155002343688468,-0.1424441170822594,0.3474700974193773,0.2455624082826784,-0.047170710139905425,-0.03144914785460797
Penicillium_malachiteum_IBT_17515,Terrestrial,-0.11359755575627531,-0.18892317806347847,0.16485975711983028,0.07298145204513744,0.14195248693023352,0.0279438056213947,-0.09158822398363632,-0.14349617323444855,0.04588905837196931,0.4970654281033617,-0.03863984713626435,0.12562128140927237,0.0489893776633894,0.09693675355114774,-0.179577692476401,0.08015721283614015,0.17542372309562307,-0.11946556475710934,-0.7187201779850889,0.18437118712856024,0.016601333775880366,-0.06567356077704306,-0.1173277678208714
Penicillium_manginii_IBT_31320,Terrestrial,-0.08695231284246899,-0.1321725632891361,0.22778332996472953,0.11091303822855311,-0.05250300948974744,-0.0341055548826869,-0.20299377788548154,-0.4550702047616587,0.0031352736604329137,0.33248106728467564,0.07877405128672345,-0.21788657805968217,0.04422626181122753,0.05297957564377578,-0.7181597425144359,0.06991517320258984,-0.06580764515995186,-0.030995961492153275,0.5177156428961788,0.4481056209124453,0.41618740619404054,-0.12465139887520449,-0.4118155833503505
Penicillium_mononematosum_IBT_11891,Terrestrial,-0.03366182405995774,-0.1501017481152043,0.0390126186104274,0.029961994486914917,0.07713398936960122,0.03182584368091738,0.0026780159891849737,-0.015977297968751143,-0.05386977014339988,-0.19543276325245143,0.025404095845705084,-0.08809294150855558,-0.007423761557676068,-0.040895088193387316,-0.34093218421288485,-0.006457539432305804,0.4875209427129326,0.029036990350033324,0.27702749197918314,-0.1348862906350046,-0.1393328926603122,-0.02288571698637708,-0.15496751415648757
Penicillium_nalgiovense,Terrestrial,0.019628667677452156,-0.01717055266276742,-0.023910952439372937,-0.004919838618789957,0.01231548900540587,0.011933527243535783,0.039099059159937354,0.07394727105005874,0.031637798135881044,0.053793393314883996,0.025404095845705084,-0.0920679891405344,-0.01464285563297206,-0.025249310303031663,0.23001410796409885,-0.029849843068297164,-0.6915623798330351,0.054314020180549274,0.5226230900733044,-0.08283344318395328,-0.017121435948851613,0.010650699793434889,-0.017016513923588765
Penicillium_nordicum_UASWS_BFE487,Terrestrial,0.09956441119336426,0.2145535930275549,-0.11829631350182068,-0.062338972959851115,-0.020093760709431294,0.0009684678679771408,0.011247673710103902,-0.012441681657677168,-0.025367249671223335,-0.15992130964958431,0.014730106826732094,-0.058788202681402016,-0.01635460069255739,-0.013328719669231761,0.5142504098509592,-0.023401153770736892,0.22017817425230438,0.03851587568008949,0.2161635868238536,-0.058542113536142866,0.03088260883996,0.02337141129875221,0.04058724574713302
Penicillium_nucicola_IBT_29836,Terrestrial,-0.04254357268285938,-0.16615581372000154,0.16485975711983028,0.10461492231711093,-0.020093760709431294,-0.004166623895121771,-0.10230029399163192,-0.31390613797327394,0.031637798135881044,0.12248369392084359,0.014730106826732094,-0.052934926904567955,-0.004521238221255201,-0.05728590195781725,-0.7440044204972465,-0.0024113026073361637,0.42998212834226957,0.029036990350033324,0.34712749544178984,0.10108662115904059,0.20468511752121055,-0.06104784811775866,-0.3334818832351827
Penicillium_occitanis_CL100,Terrestrial,-0.2645872971200965,-0.31800210872263035,0.38509225489658205,0.1425944608104104,0.27158945214682545,0.033644328356713465,-0.2629813925216115,-0.3767965989861272,0.017386535612209007,0.8252840983612921,-0.006617874167257718,0.05626491638219557,0.1310786790541362,0.3353485697321166,0.5577749844581834,0.21241855018555805,0.30392707604603936,-0.23953146844148254,-0.6053920032410388,0.36135088353389105,-0.15862499347706174,-0.1882549496326503,-0.32135800484512744
Penicillium_ochrochloron_RLS11,Terrestrial,-0.0514253183508624,-0.1237389488630255,0.6053247526733337,0.35000333322971455,0.4336356960484062,0.14367910810714055,-0.2501268956026713,-0.672579980445023,0.031637798135881044,0.2547764739816844,0.04675207979573873,-0.14087172339914342,0.01594526984502682,-0.007368423037967755,-0.6711226730737901,0.026671020042685647,0.09116911751689927,-0.043634477549261,-0.3343626866066202,0.38217201246647403,0.4975860186279381,-0.16050067367694384,-0.7215847062209728
Penicillium_odoratum_IBT_22623,Terrestrial,-0.06918882150646297,-0.17455253402948942,0.10193619145532663,0.05514338367372648,-0.08491226200814767,-0.03484669586547581,-0.05730959511704584,-0.13094937389920744,-0.03961850761972784,0.013622559969619332,-0.006617874167257718,0.021636191142685127,0.015721999346998236,0.026903277991526087,-0.08014186813387751,0.0267974659913232,0.13675615420848852,-0.04995373443596512,-0.4405137737766453,0.10802700584309953,0.09351363105913105,-0.03444999863458811,-0.1095812685592487
Penicillium_olsonii,Terrestrial,-0.01589832681415444,-0.07837594076945546,0.0390126186104274,0.026830322555150315,0.17436173571054966,0.06334223293351032,-0.031600617415847285,-0.10064970933239738,-0.0111159871475513,-0.004538778262733655,0.03607808634269999,-0.11826183974126132,-0.001395444558356985,-0.028229459056785016,-0.35832668241348503,-0.0007675192014088691,0.10464417570572489,0.04167550640714105,0.6288325794816941,0.19478175159485175,0.32780348873864446,-0.029824285975303698,-0.16244708074565822
Penicillium_oxalicum_HP7-1,Terrestrial,0.22390888600419007,0.34508321129864417,0.07047440503287702,0.11492278326468279,0.044724736851201,0.07560171288654033,0.030529405977460206,-0.20478794107133486,-0.0111159871475513,-0.8734687649392568,-0.006617874167257718,-0.03201706121271036,-0.10692819610489877,-0.2733466454215284,-0.4868440277968172,-0.16122609988029796,0.9697493283764284,0.16490104538596484,0.07668829339894322,-0.47149470917572195,-0.08275645901191714,0.05112568894674386,-0.25002103988177293
Penicillium_palitans_F6_7S_1C_F,Terrestrial,-0.1402427986700816,-0.2579318195491642,0.0075508321879777865,-0.015005507154204857,0.044724736851201,-0.004200844200312881,-0.04017028068375061,-0.004344309701370249,-0.11087482023808802,0.00025260752618669395,0.025404095845705084,-0.059612207731620306,0.049733613571757915,0.12524816934053273,0.2500437930617104,0.07699608575338329,-0.21538392570553289,-0.04047484682220944,0.49462460902959915,0.3474700974193773,0.24170570106087425,-0.05757856193101015,-0.07686438279250338
Penicillium_pancosmium_MUM_23.27,Terrestrial,-0.13136104709228133,-0.2560069069533684,0.0390126186104274,0.005485764899653461,0.07713398936960122,0.009159930441191412,-0.13015168246709322,-0.26195246095628894,-0.12512608276176004,-0.08851287676454549,0.07877405128672345,-0.2187163516979777,0.043035482161982136,0.033608611373107077,-0.990656793893044,0.06574249151064175,-0.27308307390545716,-0.04679410370891355,0.2498914809229176,0.4481056209124453,0.42341527987604244,-0.10499212853467171,-0.32554991100903163
Penicillium_paneum_M1707,Terrestrial,0.13509140568497086,0.1879047088838705,-0.18121988634671993,-0.08547251449419963,-0.2145492496532441,-0.05340125680265965,0.12265324072300315,0.2235698641260355,-0.0111159871475513,-0.4643184409320912,-0.03863984713626435,0.1013243621016538,-0.062050728560053725,-0.14073003201320303,0.12240367038488363,-0.09218717438692528,0.6490428446218339,0.09538920593002256,0.026456364340041554,-0.5061966242228187,-0.42458118958880714,0.09160066286948608,0.20568137395326236
Penicillium_paradoxum_IBT_22861,Terrestrial,0.08180091394756096,-0.05060508551734033,-0.21268166558877397,-0.09986760467833737,-0.18214000087292795,-0.032724675949280246,0.14407738073899434,0.2507653118033115,0.17415040278434754,0.10403174156456227,-0.027965856639269447,0.057869249473985244,-0.08110318647906176,-0.2271543406145941,-0.7267355268248058,-0.12417772681413333,0.4799786277972416,0.13962400870435035,0.32303290123706213,-0.5547792583988457,-0.39657457850562955,0.12051136529772845,0.28532645999679607
Penicillium_parvum_4-14b,Terrestrial,0.15285490884057143,0.21535829774520696,-0.244143444830828,-0.12453260849949545,0.01231548900540587,0.04078504951199235,0.06480803686113591,0.01360703939622346,0.10289410846665746,-0.10237759276941462,-0.03863984713626435,0.09876763978923311,-0.07165138330625037,-0.15935596566725366,0.1920028732578596,-0.1043258816168569,1.0015529454326608,0.1333047472502472,0.46154683388153483,-0.3777995954863067,-0.14902240118577406,0.0707849660564174,0.04594585693772212
Penicillium_paxilli_ATCC_26601,Terrestrial,-0.08695231284246899,-0.10975896451435428,0.29070690280962874,0.14149052913174986,-0.020093760709431294,-0.02605450113061457,-0.12372444207596406,-0.22308290926492258,0.0031352736604329137,0.3748995756586354,0.03607808634269999,-0.08961309291725045,0.05151977755598657,0.14536416422781948,0.5071895749213301,0.07901920362503856,-0.28789638931659994,-0.06259224820937334,0.19970981387561984,0.5313901701355691,0.4891676589766465,-0.08764570437007,-0.20819137806658952
Penicillium_polonicum_KACC_93368,Terrestrial,-0.024780075437056088,0.025020536309001275,-0.023910952439372937,-0.028891810200861918,0.10954323814991737,0.020967509835380482,-0.02517337299054764,0.015793676178014568,-0.12512608276176004,-0.10506679064101461,0.025404095845705084,-0.06388070211566063,0.040505076779745526,0.1267382445936521,0.6248743455228474,0.06220203523524503,-0.23036373768120635,-0.018357444293195788,0.6292005799495711,0.18437118712856024,0.06322054979532171,-0.04023214115097881,-0.03355561141053787
Penicillium_psychrosexuale_IBT_29551,Terrestrial,0.0640374107919604,-0.027762524222240535,-0.14975809274387472,-0.06591185250527719,-0.18214000087292795,-0.042104258297982755,0.1140835814892703,0.20403060591224356,-0.03961850761972784,-0.5435632969263878,-0.03863984713626435,0.10223443666574791,-0.05855281814382988,-0.1384949261434656,0.010178415477556558,-0.08624426239396062,0.6863043341011074,0.08906994447591943,0.0066336911437442116,-0.5096668123782492,-0.45023856606057305,0.08350567079259395,0.1763100933609772
Penicillium_pulvis_IBT_33274,Terrestrial,-0.10471580417847502,-0.218173246697236,0.07047440503287702,0.02827694688909389,0.044724736851201,0.002736644693422014,-0.0658792543507787,-0.1136136327204363,0.04588905837196931,0.4023214358368823,0.0040561163297371874,-0.004289167104201073,0.03246732238179825,0.08427112791951626,0.23490942147454003,0.05600623567164166,0.37355953939729264,-0.09418853721029291,-0.727674220027537,0.39258257693276555,0.4086617261094414,-0.04601428028279913,-0.09389174085591051
Penicillium_raperi_F027,Terrestrial,0.1262096659267651,0.2715008437410651,0.6053247526733337,0.39316480684446364,0.4336356960484062,0.1713061162834204,-0.252269314445275,-0.8228638785893244,0.031637798135881044,-0.014551867931934248,0.03607808634269999,-0.13227985908807158,-0.024392356462914523,-0.08932249186011743,-0.5216950228658528,-0.03490763991075354,0.35075369558095904,0.0764314261351122,0.6593261385398498,0.09761643300361009,0.32634495011097725,-0.1466235424682314,-0.8764083708127043
Penicillium_riverlandense_IBT_135883,Terrestrial,0.21502714624598432,0.5717243170285525,-0.08683452707937106,-0.04554372707141274,-0.1497307520926118,-0.04835806391611077,-0.16871514095055012,-0.5242598990455535,0.04588905837196931,0.13583821099065202,-0.059987825174210335,0.1815743826405289,-0.009954165567502818,-0.0721866404691278,-0.7933717242358066,-0.012021113579357798,0.3373218086365994,-0.07523076655018057,-1.5155344354215456,-0.07936324665532483,-0.03938713247680778,-0.06104784811775866,-0.35990256245470437
Penicillium_robsamsonii_IBT_29466,Terrestrial,-0.12247929551448106,-0.46093728041549636,-0.055372740656921444,-0.021651237378019838,0.01231548900540587,0.014658412196310571,0.0241021635692458,0.015640597844037055,-0.03961850761972784,-0.24123363025969793,0.0040561163297371874,-0.02643285776247243,-0.020522326720096563,-0.04536530694280383,0.11321966112301296,-0.02630938679290044,0.5942977265391481,0.06379290779430495,0.5393573638290244,-0.10712476864516472,-0.019970748841600224,-0.004382866349239443,-0.12053971437709574
Penicillium_rolfsii_F1880,Terrestrial,0.17950015175437772,0.37546055317070787,0.35363049001531915,0.2554504169233127,0.044724736851201,0.039402529593431004,-0.059452009925479055,-0.3081154114819133,0.06014032089564135,-0.0673682592378347,0.025404095845705084,-0.11041841275508284,-0.045900796722286266,-0.13551477563722683,-0.4804174981695339,-0.06613952529940907,0.6716945430222394,0.047994763293845166,-0.3842006597994513,-0.3535082449055014,-0.26446603782708533,-0.006695722678881648,-0.2547358173839023
Penicillium_roqueforti_LCP96_04111,Terrestrial,0.0640374107919604,-0.046345640472776777,-0.21268166558877397,-0.10585375785359047,-0.1497307520926118,-0.02723061959307585,0.10122909263867101,0.15082302938558986,0.0031352736604329137,-0.4246381441199844,-0.03863984713626435,0.10085529259287365,-0.06383689803392181,-0.15339566465477614,-0.04327375517332674,-0.09661274364951208,0.47954692819161393,0.0985488320896751,0.035449282446344134,-0.45414376839856946,-0.3264826242155873,0.08003638460584545,0.13367739400855863
Penicillium_rubens_IBT_27055,Terrestrial,-0.024780075437056088,-0.14452757699552576,-0.055372740656921444,-0.024801982313768525,0.01231548900540587,0.011388002660936028,0.015532503326970329,0.007230086601828448,-0.08237229519074395,-0.3398450809910575,0.03607808634269999,-0.12548014951554454,-0.013452077356136523,-0.060266045454114375,-0.4425791218857724,-0.019987141280659523,0.10035805752095453,0.06379290779430495,0.7095759138793312,-0.03772097204376295,0.04572673502116899,-0.005539294514060546,-0.09430575229981297
Penicillium_salamii,Terrestrial,-0.06030706992866268,-0.12330130702043055,0.0075508321879777865,-0.003860319221774018,0.10954323814991737,0.02839877938947314,-0.04873993991748346,-0.08710208814981152,-0.03961850761972784,0.06677934169419075,0.025404095845705084,-0.07189814039063337,0.023834178159228277,0.039568905375642976,-0.17937710998348708,0.030464368215357477,-0.7272389165132506,0.0448351325667936,1.2477354511178067,0.38217201246647403,0.44730279605745765,-0.04023214115097881,-0.10274391257216085
Penicillium_samsonianum_IBT_33392,Terrestrial,-0.15800629000608765,-0.2245676464245009,0.10193619145532663,0.025623685740236806,-0.020093760709431294,-0.034149729397110154,-0.06159442473391227,-0.006435587575425739,-0.11087482023808802,0.1535838924006177,0.04675207979573873,-0.10812348002412163,0.07488881033109931,0.17740076114006129,0.15329696612532973,0.11379154961572721,-0.48265880136594225,-0.10050778952959799,0.14947465983516076,0.4654565616895978,0.2620104966176817,-0.07029927343632747,-0.035169640739326054
Penicillium_sclerotigenum,Terrestrial,0.10844616277116455,0.12530336638335177,0.0390126186104274,0.056979986752086965,-0.2145492496532441,-0.056068330049920095,0.0840897741712053,0.11719126971809947,0.031637798135881044,-0.24408760245179179,-0.006617874167257718,-0.006485970099232608,-0.054980484685733126,-0.16159107153699112,-0.5876414911850368,-0.08194513475337498,0.5355748196206437,0.17437993299972052,1.6297926077411446,-0.4125014770406117,-0.30875120814331364,0.07425424547402514,0.1413054588628404
Penicillium_sclerotiorum,Terrestrial,-0.13136104709228133,-0.18500360731831186,0.16485975711983028,0.064317227816141,-0.05250300948974744,-0.04125791740604814,-0.1729999786357575,-0.31796104628100963,0.017386535612209007,0.4970604140327492,-0.006617874167257718,0.03792848607003424,0.06528815558490267,0.131208456333127,-0.22543901538140057,0.1035495186354497,-0.048774191528943925,-0.08470964959653723,0.17297911352402737,0.5660920851826658,0.4544860559331549,-0.11308712061156385,-0.26590362437832077
Penicillium_silybi_G85,Terrestrial,0.0640374107919604,-0.027503083699516408,-0.18121988634671993,-0.08678976148572638,-0.1497307520926118,-0.029510865850032233,0.02624457636059378,-0.07510823716860048,0.031637798135881044,-0.27190851824988355,-0.017291864664252626,0.02871207284251873,-0.058478395101956966,-0.13029951926125063,0.16434973845384543,-0.08599137049668551,0.700630485289197,0.08591031831626689,-0.048288431772784295,-0.3257467396620574,-0.1431251418413194,0.03609212111178434,-0.0840887572225273
Penicillium_simplicissimum_A4,Terrestrial,-0.0070165774525281326,0.03059913882754927,0.5109394293079628,0.2858878690040799,0.10954323814991737,0.027550596027167022,-0.21799067751034357,-0.5514606791562896,-0.08237229519074395,-0.06287211566926951,0.04675207979573873,-0.13504705312418497,0.025694767930149562,0.0514895003906564,-0.05089719879187906,0.04045351378831447,-0.06940922468563193,0.029036990350033324,1.0398818847781852,0.19478175159485175,0.16266625796315326,-0.1443106895231596,-0.5934124140177178
Penicillium_solitum_IBT_25940,Terrestrial,-0.01589832681415444,0.03652990850144579,0.0075508321879777865,-0.009253138047753323,0.10954323814991737,0.02288863331934416,-0.05302476550017941,-0.06981873164939793,-0.08237229519074395,0.005340004608792965,0.025404095845705084,-0.06595336515365645,0.03611408162658763,0.1014069793105059,0.37789261942380103,0.06030536331222731,0.23431312657865822,-0.05311336516301668,-0.004936964572634304,0.274596112662545,0.2171750333236129,-0.04023214115097881,-0.051442144875016915
Penicillium_soppii_IBT_18220,Terrestrial,-0.08695231284246899,-0.24526111609706736,0.0075508321879777865,0.002607103933771707,-0.05250300948974744,-0.021355467381623316,-0.08087614590729979,-0.21309116949209847,-0.03961850761972784,-0.026755911674786647,0.03607808634269999,-0.11186397733197198,0.009693682176127922,8.194665580887298e-05,-0.30345581586158166,0.018578548556064563,0.2679421971778405,-0.037315220662556894,-0.3863082422806614,0.20866252096296964,0.2792349559565208,-0.05989142164522275,-0.2608070879117592
Penicillium_sp._32_TS-2023_32_TS-2023,Terrestrial,0.055155659214160116,0.13633195823136465,-0.244143444830828,-0.1444279314824379,-0.08491226200814767,-0.029603459500779538,0.05409596281896985,0.15345415944408602,0.07439158341931339,0.31038934817006475,-0.03863984713626435,0.11631297558571939,0.0016559255480146262,-0.11465375013332202,-1.9801505648576467,0.009474517051956748,0.6262863797218471,-0.05311336516301668,-0.8444200456452031,-0.27716407199323867,-0.4052157046079947,0.053438545276386064,0.2653814543038962
Penicillium_sp._91_TS-2023_91_TS-2023,Terrestrial,-0.19353328449769425,-0.3179974565312558,0.29070690280962874,0.1272715705713712,0.07713398936960122,-0.0032740872002624813,-0.16228790055942097,-0.26711051643608197,-0.11087482023808802,0.15051995025154613,0.03607808634269999,-0.07857833665120113,0.07436784354834952,0.16771527900472694,0.021192050538216246,0.1202402367499693,0.14838107581570684,-0.19213703037270416,-1.2001338937530326,0.42728449197986235,0.21317159139373293,-0.13505926420459077,-0.3258811563584143
Penicillium_sp._B98-03_B98-03,Terrestrial,0.1972636549099783,0.18888077346348967,0.10193619145532663,0.15382837639243946,-0.2145492496532441,-0.026051355722507705,0.10551392225553745,0.002894550882770362,0.37366805981508594,0.5939513945349656,-0.006617874167257718,-0.04249011581136806,-0.1256085388145423,-0.3217740420783169,-0.6249939109034722,-0.20914870338347308,-1.207974893118985,0.22809362338780398,0.8000189973089893,-0.7872820322766481,-0.548495414629032,0.10085209495719569,-0.04867246956278492
Penicillium_sp._BM32_BM32,Terrestrial,-0.01589832681415444,-0.1390991538072256,0.0390126186104274,0.03645229170854502,0.10954323814991737,0.04965093634553949,-0.018746128565248002,-0.10955437329512031,-0.0111159871475513,-0.1325677604333512,0.03607808634269999,-0.12924299718286825,-0.019554817568879744,-0.06920649697283067,-0.3556637592703369,-0.028458950613193267,0.22401409178660678,0.03851587568008949,0.13664268635192875,0.11149719399853003,0.31639664284589103,-0.015947147997450468,-0.17561902050698794
Penicillium_sp._BW_12_BW_12,Terrestrial,-0.04254357268285938,0.010147349874939555,-0.023910952439372937,-0.033385420458787424,0.07713398936960122,0.00549894069366856,-0.04873993991748346,-0.022292358429990826,-0.08237229519074395,0.10510734021206858,0.025404095845705084,-0.058596920660287447,0.05196632129686345,0.13418860683936576,0.3105372520767522,0.08041009608014246,-0.22663266368067617,-0.0657518789364249,0.16197750891437038,0.28500667712883654,0.14143803730395957,-0.043701423953156925,-0.003934578401994016
Penicillium_sp._BW_162_3FA_BW_162_3FA,Terrestrial,-0.12247929551448106,-0.19008732054037858,0.0075508321879777865,-0.017629636729363643,0.14195248693023352,0.024836540904795767,-0.06373683954234548,-0.05283561614856958,-0.06812103266707191,0.17568562815629155,0.025404095845705084,-0.056719471002352216,0.05613404457958291,0.15132446524029702,0.4295527293564017,0.08938768488059003,-0.015367127048329045,-0.043634477549261,0.5860696143823375,0.40299314139905706,0.2825069600793444,-0.06798642049125567,-0.09878707682061134
Penicillium_sp._BW_MB_BW_MB,Terrestrial,0.08180091394756096,0.24905974230551023,-0.055372740656921444,-0.03674126788084766,0.044724736851201,0.01017638362263516,-0.031600617415847285,-0.060590937031308356,-0.06812103266707191,-0.08784135355757747,0.025404095845705084,-0.0763643976993973,0.014903339024346957,0.045529206388120504,0.2687428201839923,0.024900791904987285,0.08043223964249838,-0.02783633076510171,-0.10764783118299918,0.04209339739712826,0.0006364538115170231,-0.014790719832629366,-0.017367500697258738
Penicillium_sp._C7_2024_C7_2024,Terrestrial,-0.1402427986700816,-0.4005353671189145,0.0390126186104274,0.021705672678125166,-0.11732151078846381,-0.043557553257035524,-0.03802786587531739,-0.09380954882685356,-0.0111159871475513,0.06364940586573935,-0.006617874167257718,0.01913222299639862,0.008726173711116036,0.011257501853655844,-0.07368925815574913,0.01731410096793912,0.29446062678889584,-0.04047484682220944,-0.46110977110763723,0.01780206774931785,-0.00020766474487950637,-0.03329356877748181,-0.1344538400749067
Penicillium_sp._CF01_CF01,Terrestrial,-0.06030706992866268,-0.21787590449772515,-0.08683452707937106,-0.047721731271848075,0.01231548900540587,0.007363083038956082,-0.008034057044438476,-0.040126913579705395,-0.0111159871475513,-0.02604463240793956,0.014730106826732094,-0.052934926904567955,-0.004521238221255201,-0.025994347929591353,-0.19487676476659715,-0.0016526334054654374,0.5041535489317558,0.05115439402089673,0.7110884820783394,0.10802700584309953,0.2152848636844595,-0.011321435338166057,-0.08372400956061064
Penicillium_sp._CF05_CF05,Terrestrial,-0.01589832681415444,-0.06517166579593883,0.0075508321879777865,0.005914096141510745,0.01231548900540587,0.0041929963511181355,0.028386991169026994,0.0818327736677209,0.04588905837196931,0.2190705181396693,0.025404095845705084,-0.08267302215304642,0.002697856711796954,-0.013328719669231761,-0.26064549220733285,-0.002790637208271527,-0.7200727338735073,0.04167550640714105,0.7242738658395729,0.003921305707748162,0.013786064335601833,-0.004382866349239443,-0.01773261312945873
Penicillium_sp._CMV-2018d_IBT_12396,Terrestrial,0.0462739135461571,0.15062861500787836,0.0390126186104274,0.01833049121821976,0.01231548900540587,-0.001284186037939297,-0.008034057044438476,0.007317781293677301,-0.09662355771441598,-0.17921498185968937,0.025404095845705084,-0.07602512531478968,0.015573151890842563,0.05372461327033547,0.38162525092541993,0.024647902171030377,-0.04438939254567088,-0.018357444293195788,0.059534149857821475,0.007391495956478148,-0.054512847589011745,-0.015947147997450468,-0.020195492598159316
Penicillium_sp._D2Mb_R2202,Terrestrial,0.2594358686762021,0.4405190861309476,0.07047440503287702,0.12275245886362897,0.07713398936960122,0.09624755381200843,0.049811133202103425,-0.16861382340168313,0.06014032089564135,-0.6699570689123175,-0.006617874167257718,-0.03738750383201857,-0.11667769693484123,-0.317303830338842,-0.9575277838190206,-0.175514366603886,1.1315549215322351,0.1838588206134762,0.1661667495877438,-0.5478388820879847,-0.15679661748974552,0.07425424547402514,-0.1640723387782844
Penicillium_sp._D9_D9,Terrestrial,-0.1846515447394885,-0.3169627295598657,0.22778332996472953,0.09725619855589251,-0.020093760709431294,-0.03168164294997117,-0.16657273824462832,-0.2952693385764213,-0.08237229519074395,0.19901462669533665,0.03607808634269999,-0.08177358172027958,0.06759529184152056,0.16100994737563135,0.16065787119808522,0.11164199012207078,0.33926443118386035,-0.16370036753143713,-0.9417258068713269,0.4203441156690013,0.24135008498236077,-0.1443106895231596,-0.39671303041409856
